index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
157,BZR,GMM,,mean,3,700,16.18171787261963,0.8395061728395061,0.711111111111111,0.8271604938271605,0.6318181818181818
158,BZR,GMM,,mean,3,700,17.330399990081787,0.8364197530864198,0.6891776929064022,0.8395061728395061,0.5728194726166329
159,BZR,GMM,,mean,3,700,17.485524654388428,0.8333333333333334,0.6064777327935222,0.7283950617283951,0.6071428571428572
160,BZR,GMM,,mean,3,700,18.9209578037262,0.8395061728395061,0.7022058823529411,0.8271604938271605,0.5625
161,BZR,GMM,,mean,4,1000,33.24329972267151,0.8364197530864198,0.6673060156931124,0.9012345679012346,0.8442307692307692
162,BZR,GMM,,mean,4,1000,29.04450345039368,0.9537037037037036,0.9298245614035088,0.8518518518518519,0.7251131221719458
163,BZR,GMM,,mean,4,1000,28.24368453025818,0.9228395061728396,0.8790159967737599,0.8765432098765432,0.8052884615384615
164,BZR,GMM,,mean,4,1000,30.008127450943,0.9135802469135802,0.8620689655172414,0.9012345679012346,0.8272921108742004
165,BZR,GMM,,mean,4,1000,30.35404634475708,0.9537037037037036,0.9265494884156756,0.8641975308641975,0.7995500562429696
166,BZR,GINConv,,,2,1200,21.650200843811035,0.9197530864197532,0.8670454545454547,0.7901234567901234,0.6609209554296971
167,BZR,GINConv,,,2,1200,21.288720846176147,0.9290123456790124,0.8899700267249397,0.8888888888888888,0.8204875646392513
168,BZR,GINConv,,,2,1200,23.91023755073548,0.9320987654320988,0.8889235180452534,0.8395061728395061,0.7269898885143895
169,BZR,GINConv,,,2,1200,23.91941404342652,0.9506172839506172,0.9171090502078668,0.7777777777777778,0.6495192307692308
170,BZR,GINConv,,,2,1200,21.160476207733154,0.941358024691358,0.911111111111111,0.8518518518518519,0.7251131221719457
171,BZR,GINConv,,,3,1200,26.67261409759521,1.0,1.0,0.8271604938271605,0.7136363636363636
