index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
143,BZR,TAGConv,2.0,,3,500,14.439290285110474,0.9166666666666666,0.8488779864218219,0.7901234567901234,0.7224349929449707
144,BZR,TAGConv,2.0,,3,500,13.82512140274048,0.8765432098765432,0.8052884615384616,0.8024691358024691,0.6334841628959276
145,BZR,TAGConv,2.0,,3,500,13.696386814117432,0.8580246913580247,0.7786753786753788,0.8395061728395061,0.6925547445255474
146,BZR,TAGConv,2.0,,4,700,24.54992437362671,0.9382716049382716,0.907928388746803,0.7530864197530864,0.6277573529411764
147,BZR,TAGConv,2.0,,4,700,24.11918044090271,0.941358024691358,0.9080521575480576,0.7777777777777778,0.6649816176470589
148,BZR,TAGConv,2.0,,4,700,24.0399067401886,0.9660493827160492,0.9490908052051936,0.7654320987654321,0.6672432432432431
149,BZR,TAGConv,2.0,,4,700,24.684138298034668,0.941358024691358,0.8967235391816397,0.8148148148148148,0.7145877378435519
150,BZR,TAGConv,2.0,,4,700,25.015905618667603,0.9938271604938272,0.990981461893893,0.8024691358024691,0.6727272727272727
151,BZR,GMM,,mean,2,200,4.612577676773071,0.7561728395061729,0.4305799648506151,0.7530864197530864,0.4295774647887323
152,BZR,GMM,,mean,2,200,4.745556831359863,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
153,BZR,GMM,,mean,2,200,4.685928583145142,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
154,BZR,GMM,,mean,2,200,4.62241530418396,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
155,BZR,GMM,,mean,2,200,4.404312133789063,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
156,BZR,GMM,,mean,3,700,21.071571350097656,0.8672839506172839,0.743666169895678,0.7777777777777778,0.6649816176470589
157,BZR,GMM,,mean,3,700,21.8377525806427,0.8425925925925926,0.7145473076856634,0.8024691358024691,0.6884615384615385
158,BZR,GMM,,mean,3,700,19.63087773323059,0.8425925925925926,0.6798605056669573,0.8148148148148148,0.6452554744525547
159,BZR,GMM,,mean,3,700,19.139610290527344,0.8395061728395061,0.7374555881069624,0.8765432098765432,0.6532534246575342
160,BZR,GMM,,mean,3,700,19.417152881622314,0.8641975308641975,0.7805959123368629,0.7901234567901234,0.6222222222222222
161,BZR,GMM,,mean,4,1000,31.91869854927063,0.9444444444444444,0.9171355498721228,0.8518518518518519,0.7545454545454546
162,BZR,GMM,,mean,4,1000,32.79176211357117,0.9722222222222222,0.9564457588385537,0.9012345679012346,0.8571428571428571
163,BZR,GMM,,mean,4,1000,32.04791188240051,0.9660493827160492,0.9506473724295506,0.8148148148148148,0.5896656534954408
164,BZR,GMM,,mean,4,1000,33.31264901161194,0.9228395061728396,0.8760994263862333,0.8271604938271605,0.6977611940298507
165,BZR,GMM,,mean,4,1000,33.680808782577515,0.9135802469135802,0.8549408378637673,0.8148148148148148,0.6199562089458868
166,BZR,GINConv,,,2,1200,24.123961687088013,0.8703703703703703,0.755656108597285,0.8888888888888888,0.8204875646392514
167,BZR,GINConv,,,2,1200,23.20187473297119,0.9320987654320988,0.8987212276214833,0.8148148148148148,0.5896656534954408
168,BZR,GINConv,,,2,1200,22.961095333099365,0.9351851851851852,0.8959235181644359,0.8765432098765432,0.8214285714285714
169,BZR,GINConv,,,2,1200,22.550837516784668,0.8796296296296297,0.7849228098245136,0.8641975308641975,0.7555555555555555
170,BZR,GINConv,,,2,1200,22.89930367469788,0.9290123456790124,0.8886947170318591,0.8395061728395061,0.6706287144197686
171,BZR,GINConv,,,3,1200,28.770293474197388,1.0,1.0,0.8518518518518519,0.8008196721311476
172,BZR,GINConv,,,3,1200,29.94598412513733,1.0,1.0,0.7654320987654321,0.638477801268499
173,BZR,GINConv,,,3,1200,30.38558387756348,1.0,1.0,0.8641975308641975,0.7398540145985402
174,BZR,GINConv,,,3,1200,30.63519048690796,0.9969135802469136,0.9953216374269006,0.8024691358024691,0.6545842217484009
175,BZR,GINConv,,,3,1200,30.98496508598328,1.0,1.0,0.8148148148148148,0.7550896996573272
176,BZR,GINConv,,,4,200,5.725227355957031,0.9506172839506172,0.9221153846153848,0.8518518518518519,0.7937181663837012
177,BZR,GINConv,,,4,200,5.98760461807251,0.941358024691358,0.9111111111111112,0.8641975308641975,0.7995500562429696
178,BZR,GINConv,,,4,200,6.281058549880981,0.925925925925926,0.902814577813328,0.7654320987654321,0.6897802862326143
179,BZR,GINConv,,,4,200,6.0107927322387695,0.9290123456790124,0.8816222141030325,0.8518518518518519,0.7857142857142857
180,BZR,GINConv,,,4,200,6.029843807220459,0.9135802469135802,0.86037921694164,0.8765432098765432,0.6875
181,BZR,GATConv,1.0,mean,2,2000,63.590288162231445,0.8302469135802469,0.7010418239468519,0.7901234567901234,0.569283703472005
182,BZR,GATConv,1.0,mean,2,2000,63.25503134727478,0.8179012345679012,0.6594637926427362,0.8024691358024691,0.543661971830986
183,BZR,GATConv,1.0,mean,2,2000,62.4608895778656,0.8981481481481481,0.8231411793896286,0.8395061728395061,0.7631046119235095
184,BZR,GATConv,1.0,mean,2,2000,62.79849123954773,0.8919753086419753,0.8149930663186231,0.7777777777777778,0.6785714285714286
185,BZR,GATConv,1.0,mean,2,2000,64.2424144744873,0.8734567901234568,0.7992352683361796,0.8148148148148148,0.6452554744525547
186,BZR,GATConv,1.0,mean,3,2200,104.72250270843506,0.9290123456790124,0.8831370458073926,0.7901234567901234,0.6902137232845895
187,BZR,GATConv,1.0,mean,3,2200,103.30031824111938,0.9228395061728396,0.8804022029618911,0.7283950617283951,0.6218166383701188
188,BZR,GATConv,1.0,mean,3,2200,101.29606771469116,0.9722222222222222,0.9569447930662808,0.7901234567901234,0.6902137232845894
189,BZR,GATConv,1.0,mean,3,2200,102.3896872997284,0.9135802469135802,0.86037921694164,0.8024691358024691,0.6334841628959276
190,BZR,GATConv,1.0,mean,3,2200,103.37930274009705,0.8703703703703703,0.7824112567956507,0.8518518518518519,0.7409381663113006
191,BZR,GATConv,1.0,mean,4,1200,74.80537796020508,0.925925925925926,0.8756635753118005,0.7777777777777778,0.6785714285714286
192,BZR,GATConv,1.0,mean,4,1200,72.84225535392761,0.9197530864197532,0.8616203429923123,0.7777777777777778,0.7107142857142856
193,BZR,GATConv,1.0,mean,4,1200,74.71937727928162,0.9753086419753086,0.9631713554987212,0.8024691358024691,0.6727272727272727
194,BZR,GATConv,1.0,mean,4,1200,74.79807019233704,0.9166666666666666,0.8693372765156607,0.7901234567901234,0.6222222222222222
195,BZR,GATConv,1.0,mean,4,1200,74.06346392631531,0.9351851851851852,0.9028097190280971,0.925925925925926,0.8532608695652175
196,BZR,SAGEConv,,mean,2,1500,28.797335624694824,0.845679012345679,0.7136595022624435,0.7530864197530864,0.5682302771855011
197,BZR,SAGEConv,,mean,2,1500,29.43539452552796,0.8209876543209876,0.5951047142980264,0.8395061728395061,0.6124401913875598
198,BZR,SAGEConv,,mean,2,1500,28.99074363708496,0.8271604938271605,0.7172598641151904,0.8271604938271605,0.5625
199,BZR,SAGEConv,,mean,2,1500,30.7010817527771,0.8117283950617284,0.6533543804262036,0.8888888888888888,0.8
200,BZR,SAGEConv,,mean,2,1500,29.44930529594421,0.8117283950617284,0.6939372822299652,0.8641975308641975,0.7398540145985402
201,BZR,SAGEConv,,mean,3,1200,27.985936641693115,0.9290123456790124,0.8749811263777744,0.8024691358024691,0.7249575551782683
202,BZR,SAGEConv,,mean,3,1200,27.62058424949646,0.9197530864197532,0.8703521300172372,0.8395061728395061,0.711111111111111
203,BZR,SAGEConv,,mean,3,1200,26.841379404067997,0.8765432098765432,0.7777777777777778,0.8518518518518519,0.7663461538461539
204,BZR,SAGEConv,,mean,3,1200,27.41490602493286,0.910493827160494,0.8467085406640019,0.8148148148148148,0.7008126077320858
205,BZR,SAGEConv,,mean,3,1200,26.50847601890564,0.8734567901234568,0.7426329555361814,0.7654320987654321,0.638477801268499
206,BZR,SAGEConv,,mean,4,2000,55.57978272438049,0.9722222222222222,0.9600191951737849,0.8148148148148148,0.7145877378435517
207,BZR,SAGEConv,,mean,4,2000,54.738086223602295,0.9907407407407407,0.9866730650579283,0.8641975308641975,0.7555555555555555
208,BZR,SAGEConv,,mean,4,2000,52.6649374961853,0.9969135802469136,0.9953216374269006,0.8641975308641975,0.8073513513513514
209,BZR,SAGEConv,,mean,4,2000,52.44436454772949,0.9845679012345679,0.9768594569114517,0.8765432098765432,0.7841151385927505
210,BZR,SAGEConv,,mean,4,2000,52.0442111492157,0.9969135802469136,0.9953216374269006,0.8641975308641975,0.7995500562429696
